Record Date,Electronic Category Description,Channel Type Description,Tax Category Description,Net Collections Amount,Electronic Category ID,Channel Type ID,Tax Category ID,Source Line Number,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2021-07-28,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,96711.16,2,1,2,4,2021,4,2021,3,7,28
2021-07-28,Non-Electronic,Over-the-Counter (OTC),Non-Tax,10309482.30,4,1,1,1,2021,4,2021,3,7,28
2021-07-28,Fully Electronic - All,Internet,IRS Non-Tax,164578.80,1,3,2,5,2021,4,2021,3,7,28
2021-07-28,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,244211267.74,2,1,3,8,2021,4,2021,3,7,28
2021-07-28,Electronic Settlement,Mail,Non-Tax,94634988.97,3,2,1,9,2021,4,2021,3,7,28
2021-07-28,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,98373445.92,2,1,1,6,2021,4,2021,3,7,28
2021-07-28,Fully Electronic - All,Bank,Non-Tax,1640207137.46,1,5,1,7,2021,4,2021,3,7,28
2021-07-28,Electronic Settlement,Mail,IRS Tax,629666273.05,3,2,3,10,2021,4,2021,3,7,28
2021-07-28,Fully Electronic - All,Internet,Non-Tax,471292994.12,1,3,1,11,2021,4,2021,3,7,28
2021-07-28,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,12479353.92,1,1,1,12,2021,4,2021,3,7,28
2021-07-28,Fully Electronic - All,Internet,IRS Tax,9876955326.71,1,3,3,13,2021,4,2021,3,7,28
2021-07-27,Non-Electronic,Over-the-Counter (OTC),IRS Tax,19427812.61,4,1,3,4,2021,4,2021,3,7,27
2021-07-27,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,5525.00,2,1,2,5,2021,4,2021,3,7,27
2021-07-27,Fully Electronic - All,Internet,IRS Non-Tax,206593.02,1,3,2,6,2021,4,2021,3,7,27
2021-07-27,Non-Electronic,Over-the-Counter (OTC),Non-Tax,17198227.76,4,1,1,2,2021,4,2021,3,7,27
2021-07-27,Electronic Settlement,Mail,Non-Tax,79995276.05,3,2,1,10,2021,4,2021,3,7,27
2021-07-27,Electronic Settlement,Mail,IRS Tax,285227605.62,3,2,3,11,2021,4,2021,3,7,27
2021-07-27,Electronic Settlement,Mail,IRS Non-Tax,36071.11,3,2,2,3,2021,4,2021,3,7,27
2021-07-27,Non-Electronic,Mail,Non-Tax,502.78,4,2,1,1,2021,4,2021,3,7,27
2021-07-27,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,111231784.50,2,1,1,8,2021,4,2021,3,7,27
2021-07-27,Fully Electronic - All,Bank,Non-Tax,1413259116.58,1,5,1,7,2021,4,2021,3,7,27
2021-07-27,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,178952619.46,2,1,3,9,2021,4,2021,3,7,27
2021-07-27,Fully Electronic - All,Internet,Non-Tax,556309854.44,1,3,1,12,2021,4,2021,3,7,27
2021-07-27,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,11379599.65,1,1,1,13,2021,4,2021,3,7,27
2021-07-27,Fully Electronic - All,Internet,IRS Tax,3160393666.74,1,3,3,14,2021,4,2021,3,7,27
2021-07-26,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,16761.63,2,1,2,3,2021,4,2021,3,7,26
2021-07-26,Electronic Settlement,Mail,IRS Non-Tax,8077.11,3,2,2,2,2021,4,2021,3,7,26
2021-07-26,Non-Electronic,Over-the-Counter (OTC),Non-Tax,26649161.94,4,1,1,1,2021,4,2021,3,7,26
2021-07-26,Fully Electronic - All,Internet,IRS Non-Tax,2005828.70,1,3,2,5,2021,4,2021,3,7,26
2021-07-26,Non-Electronic,Over-the-Counter (OTC),IRS Tax,10183450.89,4,1,3,4,2021,4,2021,3,7,26
2021-07-26,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,88881874.05,2,1,1,7,2021,4,2021,3,7,26
2021-07-26,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,304466882.29,2,1,3,8,2021,4,2021,3,7,26
2021-07-26,Electronic Settlement,Mail,Non-Tax,77344355.56,3,2,1,9,2021,4,2021,3,7,26
2021-07-26,Electronic Settlement,Mail,IRS Tax,266126146.63,3,2,3,10,2021,4,2021,3,7,26
2021-07-26,Fully Electronic - All,Bank,Non-Tax,1510886431.30,1,5,1,6,2021,4,2021,3,7,26
2021-07-26,Fully Electronic - All,Internet,Non-Tax,382980276.02,1,3,1,11,2021,4,2021,3,7,26
2021-07-26,Fully Electronic - All,Internet,IRS Tax,21317324644.80,1,3,3,12,2021,4,2021,3,7,26
2021-07-26,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,40532539.20,1,1,1,13,2021,4,2021,3,7,26
2021-07-23,Electronic Settlement,Mail,IRS Non-Tax,3234.52,3,2,2,2,2021,4,2021,3,7,23
2021-07-23,Non-Electronic,Over-the-Counter (OTC),Non-Tax,40777788.71,4,1,1,1,2021,4,2021,3,7,23
2021-07-23,Fully Electronic - All,Internet,IRS Non-Tax,315841.12,1,3,2,6,2021,4,2021,3,7,23
2021-07-23,Non-Electronic,Over-the-Counter (OTC),IRS Tax,8025785.11,4,1,3,5,2021,4,2021,3,7,23
2021-07-23,Fully Electronic - All,Bank,Non-Tax,1270426793.55,1,5,1,8,2021,4,2021,3,7,23
2021-07-23,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,111329737.83,2,1,3,9,2021,4,2021,3,7,23
2021-07-23,Electronic Settlement,Mail,Non-Tax,97333329.92,3,2,1,10,2021,4,2021,3,7,23
2021-07-23,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,6135.00,2,1,2,3,2021,4,2021,3,7,23
2021-07-23,Fully Electronic - All,Bank,IRS Tax,223105.35,1,5,3,4,2021,4,2021,3,7,23
2021-07-23,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,70225479.26,2,1,1,7,2021,4,2021,3,7,23
2021-07-23,Electronic Settlement,Mail,IRS Tax,98301655.22,3,2,3,11,2021,4,2021,3,7,23
2021-07-23,Fully Electronic - All,Internet,Non-Tax,5965810770.19,1,3,1,12,2021,4,2021,3,7,23
2021-07-23,Fully Electronic - All,Internet,IRS Tax,9323119053.90,1,3,3,13,2021,4,2021,3,7,23
2021-07-23,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,13296349.84,1,1,1,14,2021,4,2021,3,7,23
2021-07-22,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,11085.00,2,1,2,6,2021,4,2021,3,7,22
2021-07-22,Fully Electronic - All,Internet,IRS Non-Tax,168792.85,1,3,2,7,2021,4,2021,3,7,22
2021-07-22,Non-Electronic,Over-the-Counter (OTC),IRS Tax,714001.08,4,1,3,5,2021,4,2021,3,7,22
2021-07-22,Non-Electronic,Over-the-Counter (OTC),Non-Tax,9869278.67,4,1,1,2,2021,4,2021,3,7,22
2021-07-22,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,76834145.16,2,1,1,8,2021,4,2021,3,7,22
2021-07-22,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,126583549.75,2,1,3,9,2021,4,2021,3,7,22
2021-07-22,Fully Electronic - All,Bank,Non-Tax,1852244728.01,1,5,1,10,2021,4,2021,3,7,22
2021-07-22,Electronic Settlement,Mail,Non-Tax,92554933.51,3,2,1,11,2021,4,2021,3,7,22
2021-07-22,Electronic Settlement,Mail,IRS Tax,275394186.16,3,2,3,12,2021,4,2021,3,7,22
2021-07-22,Electronic Settlement,Mail,IRS Non-Tax,295.23,3,2,2,3,2021,4,2021,3,7,22
2021-07-22,Non-Electronic,Mail,Non-Tax,12700.14,4,2,1,1,2021,4,2021,3,7,22
2021-07-22,Fully Electronic - All,Bank,IRS Tax,934475.80,1,5,3,4,2021,4,2021,3,7,22
2021-07-22,Fully Electronic - All,Internet,Non-Tax,334597400.65,1,3,1,13,2021,4,2021,3,7,22
2021-07-22,Fully Electronic - All,Internet,IRS Tax,2931214494.16,1,3,3,14,2021,4,2021,3,7,22
2021-07-22,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,12694265.65,1,1,1,15,2021,4,2021,3,7,22
2021-07-21,Fully Electronic - All,Internet,IRS Non-Tax,170163.49,1,3,2,3,2021,4,2021,3,7,21
2021-07-21,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,1892472.39,2,1,2,6,2021,4,2021,3,7,21
2021-07-21,Non-Electronic,Over-the-Counter (OTC),IRS Tax,11298006.41,4,1,3,5,2021,4,2021,3,7,21
2021-07-21,Non-Electronic,Over-the-Counter (OTC),Non-Tax,13083077.05,4,1,1,1,2021,4,2021,3,7,21
2021-07-21,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,102336463.75,2,1,1,8,2021,4,2021,3,7,21
2021-07-21,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,211357835.58,2,1,3,9,2021,4,2021,3,7,21
2021-07-21,Electronic Settlement,Mail,Non-Tax,97758116.37,3,2,1,10,2021,4,2021,3,7,21
2021-07-21,Electronic Settlement,Mail,IRS Non-Tax,1324.38,3,2,2,2,2021,4,2021,3,7,21
2021-07-21,Fully Electronic - All,Bank,IRS Tax,2444887.32,1,5,3,4,2021,4,2021,3,7,21
2021-07-21,Fully Electronic - All,Bank,Non-Tax,1515615382.60,1,5,1,7,2021,4,2021,3,7,21
2021-07-21,Electronic Settlement,Mail,IRS Tax,867514736.31,3,2,3,11,2021,4,2021,3,7,21
2021-07-21,Fully Electronic - All,Internet,Non-Tax,316119251.81,1,3,1,12,2021,4,2021,3,7,21
2021-07-21,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,12666474.76,1,1,1,13,2021,4,2021,3,7,21
2021-07-21,Fully Electronic - All,Internet,IRS Tax,11703747995.62,1,3,3,14,2021,4,2021,3,7,21
2021-07-20,Non-Electronic,Over-the-Counter (OTC),Non-Tax,32665035.15,4,1,1,1,2021,4,2021,3,7,20
2021-07-20,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,4955.00,2,1,2,3,2021,4,2021,3,7,20
2021-07-20,Non-Electronic,Over-the-Counter (OTC),IRS Tax,23734681.74,4,1,3,4,2021,4,2021,3,7,20
2021-07-20,Fully Electronic - All,Internet,IRS Non-Tax,56968.99,1,3,2,5,2021,4,2021,3,7,20
2021-07-20,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,76888157.66,2,1,1,6,2021,4,2021,3,7,20
2021-07-20,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,206265971.56,2,1,3,8,2021,4,2021,3,7,20
2021-07-20,Electronic Settlement,Mail,Non-Tax,101778456.59,3,2,1,9,2021,4,2021,3,7,20
2021-07-20,Electronic Settlement,Mail,IRS Tax,286876749.90,3,2,3,10,2021,4,2021,3,7,20
2021-07-20,Electronic Settlement,Mail,IRS Non-Tax,6127.92,3,2,2,2,2021,4,2021,3,7,20
2021-07-20,Fully Electronic - All,Bank,Non-Tax,2250585890.76,1,5,1,7,2021,4,2021,3,7,20
2021-07-20,Fully Electronic - All,Internet,Non-Tax,622263609.50,1,3,1,11,2021,4,2021,3,7,20
2021-07-20,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,11543798.47,1,1,1,12,2021,4,2021,3,7,20
2021-07-20,Fully Electronic - All,Internet,IRS Tax,2800850918.03,1,3,3,13,2021,4,2021,3,7,20
2021-07-19,Non-Electronic,Over-the-Counter (OTC),Non-Tax,12415446.93,4,1,1,1,2021,4,2021,3,7,19
2021-07-19,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,24433.86,2,1,2,3,2021,4,2021,3,7,19
2021-07-19,Fully Electronic - All,Internet,IRS Non-Tax,321042.47,1,3,2,5,2021,4,2021,3,7,19
2021-07-19,Non-Electronic,Over-the-Counter (OTC),IRS Tax,34694815.13,4,1,3,4,2021,4,2021,3,7,19
2021-07-19,Electronic Settlement,Mail,Non-Tax,73934472.47,3,2,1,10,2021,4,2021,3,7,19
2021-07-19,Electronic Settlement,Mail,IRS Non-Tax,2738.68,3,2,2,2,2021,4,2021,3,7,19
2021-07-19,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,102372491.02,2,1,1,6,2021,4,2021,3,7,19
2021-07-19,Fully Electronic - All,Bank,Non-Tax,941916803.71,1,5,1,8,2021,4,2021,3,7,19
2021-07-19,Electronic Settlement,Mail,IRS Tax,342333993.10,3,2,3,9,2021,4,2021,3,7,19
2021-07-19,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,169016214.75,2,1,3,7,2021,4,2021,3,7,19
2021-07-19,Fully Electronic - All,Internet,Non-Tax,460752127.51,1,3,1,11,2021,4,2021,3,7,19
2021-07-19,Fully Electronic - All,Internet,IRS Tax,16540862251.64,1,3,3,12,2021,4,2021,3,7,19
2021-07-19,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,42709438.33,1,1,1,13,2021,4,2021,3,7,19
2021-07-16,Non-Electronic,Over-the-Counter (OTC),Non-Tax,23143401.34,4,1,1,2,2021,4,2021,3,7,16
2021-07-16,Non-Electronic,Over-the-Counter (OTC),IRS Tax,1804286.40,4,1,3,6,2021,4,2021,3,7,16
2021-07-16,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,86894224.22,2,1,1,8,2021,4,2021,3,7,16
2021-07-16,Electronic Settlement,Mail,Non-Tax,72398110.65,3,2,1,10,2021,4,2021,3,7,16
2021-07-16,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,4915.00,2,1,2,4,2021,4,2021,3,7,16
2021-07-16,Electronic Settlement,Mail,IRS Tax,302448696.83,3,2,3,11,2021,4,2021,3,7,16
2021-07-16,Electronic Settlement,Mail,IRS Non-Tax,1085.02,3,2,2,3,2021,4,2021,3,7,16
2021-07-16,Fully Electronic - All,Internet,IRS Non-Tax,225333.45,1,3,2,5,2021,4,2021,3,7,16
2021-07-16,Non-Electronic,Mail,Non-Tax,0.00,4,2,1,1,2021,4,2021,3,7,16
2021-07-16,Fully Electronic - All,Bank,Non-Tax,1747513913.47,1,5,1,7,2021,4,2021,3,7,16
2021-07-16,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,448399773.46,2,1,3,9,2021,4,2021,3,7,16
2021-07-16,Fully Electronic - All,Internet,Non-Tax,342649267.70,1,3,1,12,2021,4,2021,3,7,16
2021-07-16,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,14696375.89,1,1,1,13,2021,4,2021,3,7,16
2021-07-16,Fully Electronic - All,Internet,IRS Tax,18668363738.72,1,3,3,14,2021,4,2021,3,7,16
2021-07-15,Non-Electronic,Over-the-Counter (OTC),Non-Tax,31159800.15,4,1,1,2,2021,4,2021,3,7,15
2021-07-15,Fully Electronic - All,Bank,IRS Non-Tax,149271.16,1,5,2,3,2021,4,2021,3,7,15
2021-07-15,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,8595.00,2,1,2,5,2021,4,2021,3,7,15
2021-07-15,Fully Electronic - All,Internet,IRS Non-Tax,194101.47,1,3,2,7,2021,4,2021,3,7,15
2021-07-15,Non-Electronic,Over-the-Counter (OTC),IRS Tax,5172860.41,4,1,3,6,2021,4,2021,3,7,15
2021-07-15,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,87408202.13,2,1,1,8,2021,4,2021,3,7,15
2021-07-15,Electronic Settlement,Mail,Non-Tax,79377209.23,3,2,1,11,2021,4,2021,3,7,15
2021-07-15,Electronic Settlement,Mail,IRS Non-Tax,2322.84,3,2,2,4,2021,4,2021,3,7,15
2021-07-15,Non-Electronic,Mail,Non-Tax,350.00,4,2,1,1,2021,4,2021,3,7,15
2021-07-15,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,317437428.41,2,1,3,9,2021,4,2021,3,7,15
2021-07-15,Fully Electronic - All,Bank,Non-Tax,1429624748.11,1,5,1,10,2021,4,2021,3,7,15
2021-07-15,Electronic Settlement,Mail,IRS Tax,202404031.13,3,2,3,12,2021,4,2021,3,7,15
2021-07-15,Fully Electronic - All,Internet,Non-Tax,456646620.39,1,3,1,13,2021,4,2021,3,7,15
2021-07-15,Fully Electronic - All,Internet,IRS Tax,15508031169.04,1,3,3,14,2021,4,2021,3,7,15
2021-07-15,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,14287849.73,1,1,1,15,2021,4,2021,3,7,15
2021-07-14,Non-Electronic,Over-the-Counter (OTC),Non-Tax,11494669.91,4,1,1,1,2021,4,2021,3,7,14
2021-07-14,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,1817208.59,2,1,2,3,2021,4,2021,3,7,14
2021-07-14,Non-Electronic,Over-the-Counter (OTC),IRS Tax,4550692.04,4,1,3,5,2021,4,2021,3,7,14
2021-07-14,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,121938514.10,2,1,1,7,2021,4,2021,3,7,14
2021-07-14,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,290843478.87,2,1,3,8,2021,4,2021,3,7,14
2021-07-14,Electronic Settlement,Mail,IRS Tax,806742347.45,3,2,3,9,2021,4,2021,3,7,14
2021-07-14,Electronic Settlement,Mail,IRS Non-Tax,760.28,3,2,2,2,2021,4,2021,3,7,14
2021-07-14,Fully Electronic - All,Internet,IRS Non-Tax,242187.99,1,3,2,4,2021,4,2021,3,7,14
2021-07-14,Fully Electronic - All,Bank,Non-Tax,2318587463.23,1,5,1,6,2021,4,2021,3,7,14
2021-07-14,Electronic Settlement,Mail,Non-Tax,97893035.27,3,2,1,10,2021,4,2021,3,7,14
2021-07-14,Fully Electronic - All,Internet,Non-Tax,611833223.77,1,3,1,11,2021,4,2021,3,7,14
2021-07-14,Fully Electronic - All,Internet,IRS Tax,13295525962.85,1,3,3,12,2021,4,2021,3,7,14
2021-07-14,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,13002324.03,1,1,1,13,2021,4,2021,3,7,14
2021-07-13,Non-Electronic,Over-the-Counter (OTC),Non-Tax,25167596.68,4,1,1,1,2021,4,2021,3,7,13
2021-07-13,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,3866.00,2,1,2,4,2021,4,2021,3,7,13
2021-07-13,Fully Electronic - All,Internet,IRS Non-Tax,258595.99,1,3,2,5,2021,4,2021,3,7,13
2021-07-13,Electronic Settlement,Mail,Non-Tax,74972057.39,3,2,1,9,2021,4,2021,3,7,13
2021-07-13,Electronic Settlement,Mail,IRS Tax,280263599.09,3,2,3,10,2021,4,2021,3,7,13
2021-07-13,Electronic Settlement,Mail,IRS Non-Tax,21825.90,3,2,2,2,2021,4,2021,3,7,13
2021-07-13,Non-Electronic,Over-the-Counter (OTC),IRS Tax,24793014.71,4,1,3,3,2021,4,2021,3,7,13
2021-07-13,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,84316372.61,2,1,1,7,2021,4,2021,3,7,13
2021-07-13,Fully Electronic - All,Bank,Non-Tax,1151386814.76,1,5,1,6,2021,4,2021,3,7,13
2021-07-13,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,187135367.85,2,1,3,8,2021,4,2021,3,7,13
2021-07-13,Fully Electronic - All,Internet,Non-Tax,566720477.63,1,3,1,11,2021,4,2021,3,7,13
2021-07-13,Fully Electronic - All,Internet,IRS Tax,3778482862.71,1,3,3,12,2021,4,2021,3,7,13
2021-07-13,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,10575727.29,1,1,1,13,2021,4,2021,3,7,13
2021-07-12,Non-Electronic,Over-the-Counter (OTC),Non-Tax,8985829.14,4,1,1,2,2021,4,2021,3,7,12
2021-07-12,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,6869.68,2,1,2,4,2021,4,2021,3,7,12
2021-07-12,Fully Electronic - All,Bank,Non-Tax,1143949048.73,1,5,1,8,2021,4,2021,3,7,12
2021-07-12,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,385373615.59,2,1,3,9,2021,4,2021,3,7,12
2021-07-12,Electronic Settlement,Mail,Non-Tax,88955046.70,3,2,1,10,2021,4,2021,3,7,12
2021-07-12,Electronic Settlement,Mail,IRS Non-Tax,10554.78,3,2,2,3,2021,4,2021,3,7,12
2021-07-12,Fully Electronic - All,Internet,IRS Non-Tax,66026.91,1,3,2,5,2021,4,2021,3,7,12
2021-07-12,Non-Electronic,Mail,Non-Tax,560.77,4,2,1,1,2021,4,2021,3,7,12
2021-07-12,Non-Electronic,Over-the-Counter (OTC),IRS Tax,18926630.17,4,1,3,6,2021,4,2021,3,7,12
2021-07-12,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,98698926.39,2,1,1,7,2021,4,2021,3,7,12
2021-07-12,Electronic Settlement,Mail,IRS Tax,69455294.19,3,2,3,11,2021,4,2021,3,7,12
2021-07-12,Fully Electronic - All,Internet,Non-Tax,401813789.53,1,3,1,12,2021,4,2021,3,7,12
2021-07-12,Fully Electronic - All,Internet,IRS Tax,20642488922.31,1,3,3,13,2021,4,2021,3,7,12
2021-07-12,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,41179285.17,1,1,1,14,2021,4,2021,3,7,12
2021-07-09,Non-Electronic,Over-the-Counter (OTC),Non-Tax,10576531.98,4,1,1,2,2021,4,2021,3,7,9
2021-07-09,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,14970.00,2,1,2,4,2021,4,2021,3,7,9
2021-07-09,Non-Electronic,Over-the-Counter (OTC),IRS Tax,10210748.42,4,1,3,5,2021,4,2021,3,7,9
2021-07-09,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,85993246.31,2,1,1,8,2021,4,2021,3,7,9
2021-07-09,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,107653716.36,2,1,3,9,2021,4,2021,3,7,9
2021-07-09,Fully Electronic - All,Internet,IRS Non-Tax,131017.00,1,3,2,6,2021,4,2021,3,7,9
2021-07-09,Electronic Settlement,Mail,Non-Tax,71150830.50,3,2,1,10,2021,4,2021,3,7,9
2021-07-09,Non-Electronic,Mail,Non-Tax,5373.22,4,2,1,1,2021,4,2021,3,7,9
2021-07-09,Electronic Settlement,Mail,IRS Non-Tax,1673.31,3,2,2,3,2021,4,2021,3,7,9
2021-07-09,Fully Electronic - All,Bank,Non-Tax,1805302628.58,1,5,1,7,2021,4,2021,3,7,9
2021-07-09,Electronic Settlement,Mail,IRS Tax,93176857.87,3,2,3,11,2021,4,2021,3,7,9
2021-07-09,Fully Electronic - All,Internet,Non-Tax,458338311.49,1,3,1,12,2021,4,2021,3,7,9
2021-07-09,Fully Electronic - All,Internet,IRS Tax,8555740724.52,1,3,3,13,2021,4,2021,3,7,9
2021-07-09,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,13580170.02,1,1,1,14,2021,4,2021,3,7,9
2021-07-08,Non-Electronic,Over-the-Counter (OTC),Non-Tax,20136047.94,4,1,1,1,2021,4,2021,3,7,8
2021-07-08,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,9422.00,2,1,2,4,2021,4,2021,3,7,8
2021-07-08,Fully Electronic - All,Internet,IRS Non-Tax,121674.32,1,3,2,5,2021,4,2021,3,7,8
2021-07-08,Non-Electronic,Over-the-Counter (OTC),IRS Tax,5473895.79,4,1,3,3,2021,4,2021,3,7,8
2021-07-08,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,86692599.56,2,1,1,6,2021,4,2021,3,7,8
2021-07-08,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,236691907.25,2,1,3,7,2021,4,2021,3,7,8
2021-07-08,Electronic Settlement,Mail,IRS Non-Tax,1160.75,3,2,2,2,2021,4,2021,3,7,8
2021-07-08,Electronic Settlement,Mail,Non-Tax,81498666.91,3,2,1,9,2021,4,2021,3,7,8
2021-07-08,Fully Electronic - All,Bank,Non-Tax,3097506000.59,1,5,1,8,2021,4,2021,3,7,8
2021-07-08,Electronic Settlement,Mail,IRS Tax,1096090540.88,3,2,3,10,2021,4,2021,3,7,8
2021-07-08,Fully Electronic - All,Internet,Non-Tax,414883047.43,1,3,1,11,2021,4,2021,3,7,8
2021-07-08,Fully Electronic - All,Internet,IRS Tax,11358015089.60,1,3,3,12,2021,4,2021,3,7,8
2021-07-08,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,13346859.22,1,1,1,13,2021,4,2021,3,7,8
2021-07-07,Non-Electronic,Over-the-Counter (OTC),IRS Tax,30994476.26,4,1,3,5,2021,4,2021,3,7,7
2021-07-07,Fully Electronic - All,Internet,IRS Non-Tax,212880.00,1,3,2,4,2021,4,2021,3,7,7
2021-07-07,Non-Electronic,Over-the-Counter (OTC),Non-Tax,25002525.98,4,1,1,2,2021,4,2021,3,7,7
2021-07-07,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,100671707.22,2,1,1,7,2021,4,2021,3,7,7
2021-07-07,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,127906599.68,2,1,3,8,2021,4,2021,3,7,7
2021-07-07,Fully Electronic - All,Bank,Non-Tax,1845165510.60,1,5,1,9,2021,4,2021,3,7,7
2021-07-07,Electronic Settlement,Mail,IRS Tax,304817166.58,3,2,3,10,2021,4,2021,3,7,7
2021-07-07,Electronic Settlement,Mail,Non-Tax,82410546.34,3,2,1,11,2021,4,2021,3,7,7
2021-07-07,Electronic Settlement,Mail,IRS Non-Tax,64384.71,3,2,2,3,2021,4,2021,3,7,7
2021-07-07,Non-Electronic,Mail,Non-Tax,100.00,4,2,1,1,2021,4,2021,3,7,7
2021-07-07,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,8941.81,2,1,2,6,2021,4,2021,3,7,7
2021-07-07,Fully Electronic - All,Internet,Non-Tax,835199767.61,1,3,1,12,2021,4,2021,3,7,7
2021-07-07,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,12662664.90,1,1,1,13,2021,4,2021,3,7,7
2021-07-07,Fully Electronic - All,Internet,IRS Tax,5774687682.32,1,3,3,14,2021,4,2021,3,7,7
2021-07-06,Non-Electronic,Over-the-Counter (OTC),Non-Tax,11280448.86,4,1,1,1,2021,4,2021,3,7,6
2021-07-06,Fully Electronic - FS,Over-the-Counter (OTC),IRS Non-Tax,88964.55,2,1,2,3,2021,4,2021,3,7,6
2021-07-06,Fully Electronic - All,Internet,IRS Non-Tax,271823.78,1,3,2,5,2021,4,2021,3,7,6
2021-07-06,Fully Electronic - FS,Over-the-Counter (OTC),Non-Tax,133427987.79,2,1,1,7,2021,4,2021,3,7,6
2021-07-06,Fully Electronic - FS,Over-the-Counter (OTC),IRS Tax,96558297.67,2,1,3,8,2021,4,2021,3,7,6
2021-07-06,Electronic Settlement,Mail,IRS Tax,448509274.79,3,2,3,10,2021,4,2021,3,7,6
2021-07-06,Electronic Settlement,Mail,IRS Non-Tax,19034.78,3,2,2,2,2021,4,2021,3,7,6
2021-07-06,Fully Electronic - All,Bank,Non-Tax,1454041211.58,1,5,1,6,2021,4,2021,3,7,6
2021-07-06,Non-Electronic,Over-the-Counter (OTC),IRS Tax,8684887.16,4,1,3,4,2021,4,2021,3,7,6
2021-07-06,Electronic Settlement,Mail,Non-Tax,52652520.03,3,2,1,9,2021,4,2021,3,7,6
2021-07-06,Fully Electronic - All,Internet,Non-Tax,887432021.77,1,3,1,11,2021,4,2021,3,7,6
2021-07-06,Fully Electronic - All,Internet,IRS Tax,17488771917.78,1,3,3,12,2021,4,2021,3,7,6
2021-07-06,Fully Electronic - All,Over-the-Counter (OTC),Non-Tax,51242168.57,1,1,1,13,2021,4,2021,3,7,6
